ts,phase,car,config,mode,rep,mph,steer1,steer2,brake,runID,dist_m,dist_ft,avg_g,duration_s,actual_start_mph,arc_m,arc_g,steer_input,wheel_angle_deg,understeer_deg,yaw_deg,acs,yaw_rms,yaw_ratio,dmg,codekey,tele_files,wall_s,status,car_model,controller,trace_2khz
04:20:18,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,3,180,0.0,0.0,1.0,1788780036-0005,241.2693,791.57,1.3676,6.18,180.0,241.27,1.368,0.00,0.2,0.1,6.2,100.0,3.447,0.3023,0,,0,23.1,OK,scintilla,StockABS_TC_ESC,
04:21:08,straight,DynamicABS,DynamicABS3.pc,straight,4,60,0.0,0.0,1.0,1788780082-0001,31.1406,102.17,1.1759,2.21,60.0,31.14,1.176,0.00,0.2,0.1,1.4,0.0,0.951,0.7264,0,6b41ae38-d111e559-110747,1,18.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep4_1788780082-0001_2khz.csv
04:21:33,straight,DynamicABS,DynamicABS3.pc,straight,4,80,0.0,0.0,1.0,1788780106-0002,53.4954,175.51,1.2176,2.91,80.0,53.50,1.218,0.00,0.2,0.1,1.7,0.0,1.150,0.4951,0,6b41ae38-d111e559-110747,1,19.1,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep4_1788780106-0002_2khz.csv
04:25:48,straight,DynamicABS,DynamicABS3.pc,straight,4,120,0.0,0.0,1.0,1788780363-0003,113.3075,371.74,1.2940,4.23,120.0,113.31,1.294,0.00,0.2,0.1,2.6,0.0,1.849,0.3304,0,6b41ae38-d111e559-110747,1,21.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep4_1788780363-0003_2khz.csv
04:26:16,straight,DynamicABS,DynamicABS3.pc,straight,4,160,0.0,0.0,1.0,1788780392-0004,192.8006,632.55,1.3522,5.53,160.0,192.80,1.352,0.00,0.2,0.1,4.6,0.0,2.699,0.3065,0,6b41ae38-d111e559-110747,1,22.8,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep4_1788780392-0004_2khz.csv
04:26:44,straight,DynamicABS,DynamicABS3.pc,straight,4,180,0.0,0.0,1.0,1788780422-0005,236.2495,775.10,1.3967,6.07,180.0,236.25,1.397,0.00,0.2,0.1,5.2,100.0,3.344,0.2686,0,6b41ae38-d111e559-110747,1,25.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep4_1788780422-0005_2khz.csv
04:27:36,straight,StockABS,StockABS3.pc,straight,4,60,0.0,0.0,1.0,1788780469-0001,35.2739,115.73,1.0381,2.38,60.0,35.35,1.036,0.00,0.2,0.0,7.9,100.0,6.013,3.5983,0,,0,18.0,OK,scintilla,StockABS,
04:31:10,straight,StockABS,StockABS3.pc,straight,4,80,0.0,0.0,1.0,1788780683-0002,54.3512,178.32,1.1985,2.94,80.0,54.35,1.198,0.00,0.2,0.1,1.9,0.0,1.177,0.5509,0,,0,18.5,OK,scintilla,StockABS,
04:31:34,straight,StockABS,StockABS3.pc,straight,4,120,0.0,0.0,1.0,1788780708-0003,116.5177,382.28,1.2584,4.33,120.0,116.52,1.258,0.00,0.2,0.1,2.8,0.0,1.938,0.3384,0,,0,19.8,OK,scintilla,StockABS,
04:31:59,straight,StockABS,StockABS3.pc,straight,4,160,0.0,0.0,1.0,1788780735-0004,197.5780,648.22,1.3195,5.60,160.0,197.58,1.320,0.00,0.2,0.1,4.0,0.0,3.033,0.2539,0,,0,22.7,OK,scintilla,StockABS,
04:32:27,straight,StockABS,StockABS3.pc,straight,4,180,0.0,0.0,1.0,1788780765-0005,243.9673,800.42,1.3525,6.21,180.0,243.97,1.353,0.00,0.2,0.1,5.8,100.0,3.564,0.2774,0,,0,23.6,OK,scintilla,StockABS,
04:33:18,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,4,60,0.0,0.0,1.0,1788780811-0001,31.3984,103.01,1.1662,2.23,60.0,31.40,1.166,0.00,0.2,0.1,1.4,0.0,0.874,0.7047,0,,0,17.8,OK,scintilla,StockABS_TC_ESC,
04:33:41,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,4,80,0.0,0.0,1.0,1788780834-0002,53.4986,175.52,1.2176,2.91,80.0,53.50,1.218,0.00,0.2,0.1,1.7,0.0,1.218,0.4898,0,,0,18.5,OK,scintilla,StockABS_TC_ESC,
04:34:05,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,4,120,0.0,0.0,1.0,1788780859-0003,115.1044,377.64,1.2738,4.29,120.0,115.10,1.274,0.00,0.2,0.1,2.7,0.0,1.950,0.3233,0,,0,19.5,OK,scintilla,StockABS_TC_ESC,
04:34:30,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,4,160,0.0,0.0,1.0,1788780886-0004,197.3881,647.60,1.3208,5.60,160.0,197.39,1.321,0.00,0.2,0.1,5.1,100.0,2.714,0.3241,0,,0,21.4,OK,scintilla,StockABS_TC_ESC,
04:34:57,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,4,180,0.0,0.0,1.0,1788780914-0005,244.5209,802.23,1.3494,6.21,180.0,244.52,1.349,0.00,0.2,0.1,5.3,100.0,3.644,0.2547,0,,0,22.9,OK,scintilla,StockABS_TC_ESC,
04:35:47,straight,DynamicABS,DynamicABS3.pc,straight,5,60,0.0,0.0,1.0,1788780960-0001,30.7033,100.73,1.1926,2.20,60.0,30.70,1.193,0.00,0.2,0.1,1.2,0.0,0.886,0.6428,0,6b41ae38-d111e559-110747,1,18.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep5_1788780960-0001_2khz.csv
04:36:11,straight,DynamicABS,DynamicABS3.pc,straight,5,80,0.0,0.0,1.0,1788780985-0002,53.2120,174.58,1.2241,2.90,80.0,53.21,1.224,0.00,0.2,0.1,1.6,0.0,1.175,0.4881,0,6b41ae38-d111e559-110747,1,19.1,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep5_1788780985-0002_2khz.csv
04:36:36,straight,DynamicABS,DynamicABS3.pc,straight,5,120,0.0,0.0,1.0,1788781010-0003,113.7258,373.12,1.2893,4.26,120.0,113.73,1.289,0.00,0.2,0.1,2.9,0.0,1.864,0.3679,0,6b41ae38-d111e559-110747,1,21.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep5_1788781010-0003_2khz.csv
04:37:03,straight,DynamicABS,DynamicABS3.pc,straight,5,160,0.0,0.0,1.0,1788781039-0004,191.2503,627.46,1.3632,5.50,160.0,191.25,1.363,0.00,0.2,0.1,4.4,0.0,2.749,0.2942,0,6b41ae38-d111e559-110747,1,22.8,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep5_1788781039-0004_2khz.csv
04:37:31,straight,DynamicABS,DynamicABS3.pc,straight,5,180,0.0,0.0,1.0,1788781070-0005,236.3047,775.28,1.3964,6.07,180.0,236.30,1.396,0.00,0.2,0.1,5.7,100.0,3.311,0.2936,0,6b41ae38-d111e559-110747,1,25.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep5_1788781070-0005_2khz.csv
04:38:23,straight,StockABS,StockABS3.pc,straight,5,60,0.0,0.0,1.0,1788781116-0001,31.8032,104.34,1.1514,2.24,60.0,31.80,1.151,0.00,0.2,0.1,1.3,0.0,0.804,0.6550,0,,0,17.8,OK,scintilla,StockABS,
04:38:47,straight,StockABS,StockABS3.pc,straight,5,80,0.0,0.0,1.0,1788781140-0002,54.4836,178.75,1.1956,2.95,80.0,54.48,1.196,0.00,0.2,0.1,1.6,0.0,1.166,0.4627,0,,0,18.5,OK,scintilla,StockABS,
04:39:11,straight,StockABS,StockABS3.pc,straight,5,120,0.0,0.0,1.0,1788781186-0003,115.7913,379.89,1.2663,4.30,120.0,115.79,1.266,0.00,0.2,0.1,2.7,0.0,1.941,0.3329,0,,0,40.8,OK,scintilla,StockABS,
04:44:28,straight,StockABS,StockABS3.pc,straight,5,160,0.0,0.0,1.0,1788781484-0004,197.3269,647.40,1.3212,5.59,160.0,197.33,1.321,0.00,0.2,0.1,4.2,0.0,2.891,0.2669,0,,0,21.7,OK,scintilla,StockABS,
04:44:55,straight,StockABS,StockABS3.pc,straight,5,180,0.0,0.0,1.0,1788781513-0005,242.8754,796.84,1.3586,6.20,180.0,242.88,1.359,0.00,0.2,0.1,5.2,100.0,3.587,0.2511,0,,0,23.6,OK,scintilla,StockABS,
04:45:45,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,5,60,0.0,0.0,1.0,1788781558-0001,31.4819,103.29,1.1631,2.23,60.0,31.48,1.163,0.00,0.2,0.1,1.3,0.0,0.898,0.6562,0,,0,17.7,OK,scintilla,StockABS_TC_ESC,
04:46:08,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,5,80,0.0,0.0,1.0,1788781581-0002,54.1926,177.80,1.2020,2.94,80.0,54.19,1.202,0.00,0.2,0.1,1.7,0.0,1.218,0.4727,0,,0,18.2,OK,scintilla,StockABS_TC_ESC,
04:46:32,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,5,120,0.0,0.0,1.0,1788781606-0003,116.7855,383.15,1.2555,4.30,120.0,116.79,1.255,0.00,0.2,0.1,2.9,0.0,1.895,0.3594,0,,0,19.5,OK,scintilla,StockABS_TC_ESC,
04:46:57,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,5,160,0.0,0.0,1.0,1788781633-0004,196.7384,645.47,1.3251,5.60,160.0,196.74,1.325,0.00,0.2,0.1,3.4,0.0,3.136,0.2198,0,,0,21.5,OK,scintilla,StockABS_TC_ESC,
04:47:24,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,5,180,0.0,0.0,1.0,1788781661-0005,244.1604,801.05,1.3514,6.21,180.0,244.16,1.351,0.00,0.2,0.1,6.2,100.0,3.469,0.3010,0,,0,24.1,OK,scintilla,StockABS_TC_ESC,
04:48:15,straight,DynamicABS,DynamicABS3.pc,straight,6,60,0.0,0.0,1.0,1788781708-0001,30.4860,100.02,1.2011,2.19,60.0,30.49,1.201,0.00,0.2,0.1,1.1,0.0,0.900,0.5280,0,6b41ae38-d111e559-110747,1,18.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep6_1788781708-0001_2khz.csv
04:48:39,straight,DynamicABS,DynamicABS3.pc,straight,6,80,0.0,0.0,1.0,1788781733-0002,53.1346,174.33,1.2259,2.90,80.0,53.13,1.226,0.00,0.2,0.1,1.7,0.0,1.110,0.4777,0,6b41ae38-d111e559-110747,1,19.3,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep6_1788781733-0002_2khz.csv
04:49:04,straight,DynamicABS,DynamicABS3.pc,straight,6,120,0.0,0.0,1.0,1788781759-0003,114.2654,374.89,1.2832,4.26,120.0,114.27,1.283,0.00,0.2,0.1,2.7,0.0,1.874,0.3412,0,6b41ae38-d111e559-110747,1,21.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep6_1788781759-0003_2khz.csv
04:49:31,straight,DynamicABS,DynamicABS3.pc,straight,6,160,0.0,0.0,1.0,1788781788-0004,190.7387,625.78,1.3668,5.50,160.0,190.74,1.367,0.00,0.2,0.1,4.3,0.0,2.786,0.2859,0,6b41ae38-d111e559-110747,1,23.8,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep6_1788781788-0004_2khz.csv
04:54:52,straight,DynamicABS,DynamicABS3.pc,straight,6,180,0.0,0.0,1.0,1788782110-0005,235.6955,773.28,1.4000,6.06,180.0,235.70,1.400,0.00,0.2,0.1,5.5,100.0,3.347,0.2783,0,6b41ae38-d111e559-110747,1,25.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep6_1788782110-0005_2khz.csv
04:55:44,straight,StockABS,StockABS3.pc,straight,6,60,0.0,0.0,1.0,1788782157-0001,31.2737,102.60,1.1709,2.22,60.0,31.27,1.171,0.00,0.2,0.1,1.1,0.0,0.823,0.5480,0,,0,19.1,OK,scintilla,StockABS,
05:02:30,straight,StockABS,StockABS3.pc,straight,6,80,0.0,0.0,1.0,1788782563-0002,53.1335,174.32,1.2259,2.90,80.0,53.13,1.226,0.00,0.2,0.1,1.5,0.0,1.130,0.4434,0,,0,18.3,OK,scintilla,StockABS,
05:02:53,straight,StockABS,StockABS3.pc,straight,6,120,0.0,0.0,1.0,1788782588-0003,117.2428,384.65,1.2506,4.33,120.0,117.24,1.251,0.00,0.2,0.1,2.6,0.0,1.896,0.3172,0,,0,19.7,OK,scintilla,StockABS,
05:03:19,straight,StockABS,StockABS3.pc,straight,6,160,0.0,0.0,1.0,1788782615-0004,196.7926,645.65,1.3248,5.61,160.0,196.79,1.325,0.00,0.2,0.1,4.6,0.0,2.791,0.2887,0,,0,22.6,OK,scintilla,StockABS,
05:03:47,straight,StockABS,StockABS3.pc,straight,6,180,0.0,0.0,1.0,1788782644-0005,243.1849,797.85,1.3569,6.21,180.0,243.18,1.357,0.00,0.2,0.1,5.2,100.0,3.584,0.2501,0,,0,23.8,OK,scintilla,StockABS,
05:04:37,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,6,60,0.0,0.0,1.0,1788782690-0001,31.4197,103.08,1.1655,2.22,60.0,31.42,1.165,0.00,0.2,0.1,1.3,0.0,0.840,0.6754,0,,0,17.6,OK,scintilla,StockABS_TC_ESC,
05:05:00,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,6,80,0.0,0.0,1.0,1788782713-0002,53.9147,176.89,1.2082,2.93,80.0,53.91,1.208,0.00,0.2,0.1,1.7,0.0,1.158,0.4942,0,,0,18.1,OK,scintilla,StockABS_TC_ESC,
05:05:24,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,6,120,0.0,0.0,1.0,1788782738-0003,116.3773,381.82,1.2599,4.32,120.0,116.38,1.260,0.00,0.2,0.1,2.9,0.0,1.997,0.3526,0,,0,19.4,OK,scintilla,StockABS_TC_ESC,
05:05:49,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,6,160,0.0,0.0,1.0,1788782764-0004,195.6810,642.00,1.3323,5.59,160.0,195.68,1.332,0.00,0.2,0.1,3.5,0.0,3.005,0.2254,0,,0,21.6,OK,scintilla,StockABS_TC_ESC,
05:06:16,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,6,180,0.0,0.0,1.0,1788782793-0005,243.1680,797.80,1.3570,6.20,180.0,243.17,1.357,0.00,0.2,0.1,6.6,100.0,3.355,0.3205,0,,0,23.9,OK,scintilla,StockABS_TC_ESC,
05:07:06,straight,DynamicABS,DynamicABS3.pc,straight,7,60,0.0,0.0,1.0,1788782839-0001,30.9330,101.49,1.1838,2.20,60.0,30.93,1.184,0.00,0.2,0.1,1.2,0.0,0.876,0.5997,0,6b41ae38-d111e559-110747,1,18.7,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep7_1788782839-0001_2khz.csv
05:07:30,straight,DynamicABS,DynamicABS3.pc,straight,7,80,0.0,0.0,1.0,1788782864-0002,52.8648,173.44,1.2322,2.90,80.0,52.87,1.232,0.00,0.2,0.1,1.7,0.0,1.122,0.4978,0,6b41ae38-d111e559-110747,1,19.1,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep7_1788782864-0002_2khz.csv
05:07:55,straight,DynamicABS,DynamicABS3.pc,straight,7,120,0.0,0.0,1.0,1788782890-0003,113.2839,371.67,1.2943,4.24,120.0,113.28,1.294,0.00,0.2,0.1,2.7,0.0,1.857,0.3342,0,6b41ae38-d111e559-110747,1,21.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep7_1788782890-0003_2khz.csv
05:08:22,straight,DynamicABS,DynamicABS3.pc,straight,7,160,0.0,0.0,1.0,1788782919-0004,192.1717,630.48,1.3566,5.52,160.0,192.17,1.357,0.00,0.2,0.1,4.8,0.0,2.656,0.3215,0,6b41ae38-d111e559-110747,1,22.9,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep7_1788782919-0004_2khz.csv
05:08:51,straight,DynamicABS,DynamicABS3.pc,straight,7,180,0.0,0.0,1.0,1788782949-0005,236.3963,775.58,1.3958,6.07,180.0,236.40,1.396,0.00,0.2,0.1,5.4,100.0,3.332,0.2755,0,6b41ae38-d111e559-110747,1,25.1,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep7_1788782949-0005_2khz.csv
05:09:43,straight,StockABS,StockABS3.pc,straight,7,60,0.0,0.0,1.0,1788782996-0001,46.6304,152.99,0.7853,3.32,60.0,50.38,0.727,0.00,0.2,0.0,121.8,0.0,37.517,38.3877,0,,0,18.4,OK,scintilla,StockABS,
05:10:07,straight,StockABS,StockABS3.pc,straight,7,80,0.0,0.0,1.0,1788783020-0002,54.6503,179.30,1.1919,2.95,80.0,54.65,1.192,0.00,0.2,0.1,1.5,0.0,1.193,0.4397,0,,0,18.2,OK,scintilla,StockABS,
05:10:31,straight,StockABS,StockABS3.pc,straight,7,120,0.0,0.0,1.0,1788783046-0003,116.5334,382.33,1.2582,4.33,120.0,116.53,1.258,0.00,0.2,0.1,2.9,0.0,1.877,0.3538,0,,0,21.1,OK,scintilla,StockABS,
05:15:30,straight,StockABS,StockABS3.pc,straight,7,160,0.0,0.0,1.0,1788783347-0004,195.2173,640.48,1.3355,5.57,160.0,195.22,1.335,0.00,0.2,0.1,5.4,100.0,2.721,0.3432,0,,0,23.2,OK,scintilla,StockABS,
05:20:50,straight,StockABS,StockABS3.pc,straight,7,180,0.0,0.0,1.0,1788783667-0005,243.2768,798.15,1.3563,6.18,180.0,243.28,1.356,0.00,0.2,0.1,5.3,100.0,3.630,0.2554,0,,0,23.8,OK,scintilla,StockABS,
05:21:40,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,7,60,0.0,0.0,1.0,1788783713-0001,31.3391,102.82,1.1684,2.22,60.0,31.34,1.168,0.00,0.2,0.1,1.3,0.0,0.872,0.6673,0,,0,17.8,OK,scintilla,StockABS_TC_ESC,
05:22:03,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,7,80,0.0,0.0,1.0,1788783736-0002,53.2092,174.57,1.2242,2.91,80.0,53.21,1.224,0.00,0.2,0.1,1.8,0.0,1.226,0.5145,0,,0,18.3,OK,scintilla,StockABS_TC_ESC,
05:22:27,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,7,120,0.0,0.0,1.0,1788783761-0003,115.2348,378.07,1.2724,4.30,120.0,115.23,1.272,0.00,0.2,0.1,2.8,0.0,1.919,0.3379,0,,0,19.6,OK,scintilla,StockABS_TC_ESC,
05:22:52,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,7,160,0.0,0.0,1.0,1788783788-0004,196.5288,644.78,1.3265,5.59,160.0,196.53,1.327,0.00,0.2,0.1,4.4,0.0,2.871,0.2789,0,,0,21.6,OK,scintilla,StockABS_TC_ESC,
05:23:19,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,7,180,0.0,0.0,1.0,1788783817-0005,243.2470,798.05,1.3565,6.20,180.0,243.25,1.357,0.00,0.2,0.1,5.5,100.0,3.536,0.2662,0,,0,23.0,OK,scintilla,StockABS_TC_ESC,
05:24:09,straight,DynamicABS,DynamicABS3.pc,straight,8,60,0.0,0.0,1.0,1788783862-0001,31.3143,102.74,1.1694,2.22,60.0,31.31,1.169,0.00,0.2,0.1,1.4,0.0,0.895,0.6602,0,6b41ae38-d111e559-110747,1,18.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep8_1788783862-0001_2khz.csv
05:24:33,straight,DynamicABS,DynamicABS3.pc,straight,8,80,0.0,0.0,1.0,1788783887-0002,53.4663,175.41,1.2183,2.91,80.0,53.47,1.218,0.00,0.2,0.1,1.6,0.0,1.135,0.4748,0,6b41ae38-d111e559-110747,1,19.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep8_1788783887-0002_2khz.csv
05:28:49,straight,DynamicABS,DynamicABS3.pc,straight,8,120,0.0,0.0,1.0,1788784144-0003,113.5238,372.45,1.2916,4.23,120.0,113.52,1.292,0.00,0.2,0.1,2.7,0.0,1.851,0.3359,0,6b41ae38-d111e559-110747,1,21.7,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep8_1788784144-0003_2khz.csv
05:29:17,straight,DynamicABS,DynamicABS3.pc,straight,8,160,0.0,0.0,1.0,1788784173-0004,191.1813,627.24,1.3637,5.51,160.0,191.18,1.364,0.00,0.2,0.1,4.9,0.0,2.636,0.3268,0,6b41ae38-d111e559-110747,1,22.9,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep8_1788784173-0004_2khz.csv
05:29:45,straight,DynamicABS,DynamicABS3.pc,straight,8,180,0.0,0.0,1.0,1788784203-0005,235.6934,773.27,1.4000,6.07,180.0,235.69,1.400,0.00,0.2,0.1,5.5,100.0,3.304,0.2841,0,6b41ae38-d111e559-110747,1,25.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep8_1788784203-0005_2khz.csv
05:30:37,straight,StockABS,StockABS3.pc,straight,8,60,0.0,0.0,1.0,1788784250-0001,31.6308,103.78,1.1577,2.23,60.0,31.63,1.158,0.00,0.2,0.1,1.2,0.0,0.866,0.6036,0,,0,17.8,OK,scintilla,StockABS,
05:31:00,straight,StockABS,StockABS3.pc,straight,8,80,0.0,0.0,1.0,1788784273-0002,53.6717,176.09,1.2136,2.91,80.0,53.67,1.214,0.00,0.2,0.1,1.7,0.0,1.191,0.4949,0,,0,18.2,OK,scintilla,StockABS,
05:31:24,straight,StockABS,StockABS3.pc,straight,8,120,0.0,0.0,1.0,1788784298-0003,116.6703,382.78,1.2567,4.29,120.0,116.67,1.257,0.00,0.2,0.1,3.0,0.0,1.975,0.3604,0,,0,20.5,OK,scintilla,StockABS,
05:31:50,straight,StockABS,StockABS3.pc,straight,8,160,0.0,0.0,1.0,1788784367-0004,197.1674,646.87,1.3223,5.58,160.0,197.17,1.322,0.00,0.2,0.1,4.6,0.0,2.884,0.2900,0,,0,63.4,OK,scintilla,StockABS,
05:32:59,straight,StockABS,StockABS3.pc,straight,8,180,0.0,0.0,1.0,1788784396-0005,242.9431,797.06,1.3582,6.21,180.0,242.94,1.358,0.00,0.2,0.1,6.8,100.0,3.381,0.3291,0,,0,23.8,OK,scintilla,StockABS,
05:33:49,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,8,60,0.0,0.0,1.0,1788784442-0001,31.1445,102.18,1.1757,2.22,60.0,31.14,1.176,0.00,0.2,0.1,1.3,0.0,0.819,0.6698,0,,0,17.7,OK,scintilla,StockABS_TC_ESC,
05:34:12,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,8,80,0.0,0.0,1.0,1788784465-0002,54.3718,178.39,1.1980,2.94,80.0,54.37,1.198,0.00,0.2,0.1,1.9,0.0,1.284,0.5288,0,,0,18.3,OK,scintilla,StockABS_TC_ESC,
05:34:36,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,8,120,0.0,0.0,1.0,1788784490-0003,116.6151,382.60,1.2573,4.33,120.0,116.62,1.257,0.00,0.2,0.1,3.0,0.0,1.903,0.3659,0,,0,19.5,OK,scintilla,StockABS_TC_ESC,
05:35:01,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,8,160,0.0,0.0,1.0,1788784517-0004,197.4840,647.91,1.3201,5.60,160.0,197.48,1.320,0.00,0.2,0.1,4.3,0.0,2.967,0.2699,0,,0,21.7,OK,scintilla,StockABS_TC_ESC,
05:35:28,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,8,180,0.0,0.0,1.0,1788784545-0005,244.0129,800.57,1.3523,6.22,180.0,244.01,1.352,0.00,0.2,0.1,5.5,100.0,3.601,0.2633,0,,0,24.1,OK,scintilla,StockABS_TC_ESC,
05:36:19,straight,DynamicABS,DynamicABS3.pc,straight,9,60,0.0,0.0,1.0,1788784592-0001,30.7905,101.02,1.1893,2.20,60.0,30.79,1.189,0.00,0.2,0.1,1.3,0.0,0.887,0.6777,0,6b41ae38-d111e559-110747,1,18.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep9_1788784592-0001_2khz.csv
05:36:43,straight,DynamicABS,DynamicABS3.pc,straight,9,80,0.0,0.0,1.0,1788784617-0002,53.5015,175.53,1.2175,2.91,80.0,53.50,1.217,0.00,0.2,0.1,1.7,0.0,1.107,0.5114,0,6b41ae38-d111e559-110747,1,19.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep9_1788784617-0002_2khz.csv
05:37:08,straight,DynamicABS,DynamicABS3.pc,straight,9,120,0.0,0.0,1.0,1788784642-0003,114.9785,377.23,1.2752,4.26,120.0,114.98,1.275,0.00,0.2,0.1,2.4,0.0,1.855,0.3008,0,6b41ae38-d111e559-110747,1,21.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep9_1788784642-0003_2khz.csv
05:37:35,straight,DynamicABS,DynamicABS3.pc,straight,9,160,0.0,0.0,1.0,1788784671-0004,190.7078,625.68,1.3670,5.50,160.0,190.71,1.367,0.00,0.2,0.1,4.9,0.0,2.656,0.3300,0,6b41ae38-d111e559-110747,1,22.8,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep9_1788784671-0004_2khz.csv
05:38:03,straight,DynamicABS,DynamicABS3.pc,straight,9,180,0.0,0.0,1.0,1788784702-0005,235.9892,774.24,1.3982,6.07,180.0,235.99,1.398,0.00,0.2,0.1,5.5,100.0,3.305,0.2809,0,6b41ae38-d111e559-110747,1,25.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep9_1788784702-0005_2khz.csv
05:38:55,straight,StockABS,StockABS3.pc,straight,9,60,0.0,0.0,1.0,1788784748-0001,31.7062,104.02,1.1549,2.24,60.0,31.71,1.155,0.00,0.2,0.1,1.4,0.0,0.862,0.7182,0,,0,17.9,OK,scintilla,StockABS,
05:39:18,straight,StockABS,StockABS3.pc,straight,9,80,0.0,0.0,1.0,1788784772-0002,53.8176,176.57,1.2104,2.92,80.0,53.82,1.210,0.00,0.2,0.1,1.6,0.0,1.113,0.4649,0,,0,18.4,OK,scintilla,StockABS,
05:43:33,straight,StockABS,StockABS3.pc,straight,9,120,0.0,0.0,1.0,1788785027-0003,116.5007,382.22,1.2586,4.30,120.0,116.50,1.259,0.00,0.2,0.1,2.8,0.0,1.965,0.3435,0,,0,20.6,OK,scintilla,StockABS,
05:43:59,straight,StockABS,StockABS3.pc,straight,9,160,0.0,0.0,1.0,1788785055-0004,197.6954,648.61,1.3187,5.61,160.0,197.70,1.319,0.00,0.2,0.1,3.5,0.0,3.202,0.2207,0,,0,21.7,OK,scintilla,StockABS,
05:49:17,straight,StockABS,StockABS3.pc,straight,9,180,0.0,0.0,1.0,1788785374-0005,244.0239,800.60,1.3522,6.22,180.0,244.02,1.352,0.00,0.2,0.1,5.3,100.0,3.653,0.2571,0,,0,23.8,OK,scintilla,StockABS,
05:50:07,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,9,60,0.0,0.0,1.0,1788785420-0001,31.0917,102.01,1.1777,2.21,60.0,31.09,1.178,0.00,0.2,0.1,1.2,0.0,0.919,0.5581,0,,0,17.8,OK,scintilla,StockABS_TC_ESC,
05:50:30,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,9,80,0.0,0.0,1.0,1788785443-0002,53.4604,175.40,1.2184,2.91,80.0,53.46,1.218,0.00,0.2,0.1,1.4,0.0,1.225,0.4128,0,,0,18.1,OK,scintilla,StockABS_TC_ESC,
